DATE,AGE_GROUP,RACE_ETHNICITY,CITY_COUNT_FULLY_CUMULATIVE,BX_COUNT_FULLY_CUMULATIVE,BK_COUNT_FULLY_CUMULATIVE,MH_COUNT_FULLY_CUMULATIVE,QS_COUNT_FULLY_CUMULATIVE,SI_COUNT_FULLY_CUMULATIVE,CITY_PERC_FULLY,BK_PERC_FULLY,BX_PERC_FULLY,MH_PERC_FULLY,QS_PERC_FULLY,SI_PERC_FULLY
2021-08-28,Boroughwide,Boroughwide,4846786,701288,1313171,1109859,1464176,258292,58.14,51.3,49.35,68.87,64.55,54.25
2021-08-28,All ages,Asian/NHPI,909527,33676,240240,149893,448983,36735,73.73,75.09,58.13,73.89,74.61,71.78
2021-08-28,All ages,Black,623769,135596,254486,81242,137244,15201,34.16,33.46,32.93,40.64,33.57,34.02
2021-08-28,All ages,Hispanic/Latino,1111419,307820,210022,216562,341812,35203,45.86,43.42,38.23,53.1,53.55,39.72
2021-08-28,All ages,White,1264285,56397,379866,450475,255476,122071,47.14,40.36,44.06,58.91,45.27,43.03
2021-08-28,13-17,Asian/NHPI,49192,1919,14437,5035,25441,2360,89.75,92.66,56.74,107.99,90.58,76.11
2021-08-28,13-17,Black,24327,5778,9743,2565,5464,777,23.37,22.65,22.44,27.42,23.99,24.33
2021-08-28,13-17,Hispanic/Latino,59158,18076,10793,8255,19840,2194,37.92,34.22,31.68,39.23,50.62,30.63
2021-08-28,13-17,White,34093,1798,9454,12485,6940,3416,31.99,20.25,35.47,70.68,32.2,21.88
2021-08-28,18-44,Asian/NHPI,425930,15703,115247,84407,195189,15384,82.99,86.42,67.62,78.38,84.88,80.95
2021-08-28,18-44,Black,205759,43705,84158,30091,42514,5291,29.98,29.5,28.45,37.55,28.34,30.61
2021-08-28,18-44,Hispanic/Latino,502022,126466,101124,100276,158605,15551,51.11,50.34,39.41,58.71,62.45,43.64
2021-08-28,18-44,White,572821,18215,200491,223796,94930,35389,53.23,50.84,45.33,62.2,49.25,39.76
2021-08-28,45-64,Asian/NHPI,283983,10858,71694,37532,151556,12343,86.52,87.88,72.2,85.43,87.57,84.47
2021-08-28,45-64,Black,239644,55359,95509,29212,53403,6161,49.34,48.19,51.56,54.33,46.44,54.02
2021-08-28,45-64,Hispanic/Latino,370642,109896,66347,66921,114845,12633,66.49,62.67,61.05,70.28,73.36,63.86
2021-08-28,45-64,White,351359,18014,94966,116111,76794,45474,56.21,50.8,57.59,65.6,52.31,54.72
2021-08-28,65+,Asian/NHPI,141196,4897,35997,21852,72260,6190,80.14,88.86,64.36,73.85,79.31,84.02
2021-08-28,65+,Black,150419,29853,63614,18973,35107,2872,53.57,52.5,53.18,57.25,53.62,58.62
2021-08-28,65+,Hispanic/Latino,169519,50336,29911,39691,45099,4482,59.62,54.85,57.12,62.35,63.42,64.78
2021-08-28,65+,White,299420,18085,72945,95221,75753,37416,56.99,49.24,49.94,65.84,55.34,62.89
2021-08-27,Boroughwide,Boroughwide,4833308,698874,1309319,1108142,1459494,257479,57.98,51.15,49.18,68.77,64.34,54.08
2021-08-27,All ages,Asian/NHPI,907849,33608,239809,149673,448107,36652,73.59,74.96,58.01,73.78,74.47,71.62
2021-08-27,All ages,Black,621127,135041,253327,81013,136631,15115,34.02,33.31,32.79,40.53,33.42,33.83
2021-08-27,All ages,Hispanic/Latino,1106432,306554,208922,215907,340002,35047,45.65,43.19,38.08,52.94,53.27,39.54
2021-08-27,All ages,White,1262740,56307,379394,450266,254995,121778,47.08,40.31,43.99,58.89,45.18,42.93
2021-08-27,13-17,Asian/NHPI,48881,1907,14373,5009,25247,2345,89.18,92.25,56.39,107.44,89.89,75.63
2021-08-27,13-17,Black,23857,5664,9535,2533,5362,763,22.92,22.16,22,27.08,23.54,23.89
2021-08-27,13-17,Hispanic/Latino,58193,17803,10572,8170,19481,2167,37.3,33.52,31.2,38.82,49.71,30.25
2021-08-27,13-17,White,33886,1778,9404,12456,6884,3364,31.79,20.14,35.07,70.51,31.94,21.55
2021-08-27,18-44,Asian/NHPI,425187,15677,115043,84296,194825,15346,82.85,86.27,67.51,78.28,84.72,80.75
2021-08-27,18-44,Black,204575,43477,83633,29978,42235,5252,29.81,29.31,28.31,37.41,28.15,30.38
2021-08-27,18-44,Hispanic/Latino,499388,125844,100566,99917,157605,15456,50.84,50.06,39.22,58.5,62.06,43.37
2021-08-27,18-44,White,572006,18170,200255,223643,94701,35237,53.15,50.78,45.22,62.16,49.13,39.59
2021-08-27,45-64,Asian/NHPI,283641,10840,71608,37469,151393,12331,86.41,87.77,72.08,85.29,87.48,84.39
2021-08-27,45-64,Black,238946,55203,95219,29147,53239,6138,49.19,48.04,51.41,54.21,46.3,53.82
2021-08-27,45-64,Hispanic/Latino,369689,109642,66133,66764,114541,12609,66.32,62.46,60.91,70.12,73.17,63.74
2021-08-27,45-64,White,350960,17999,94829,116064,76675,45393,56.14,50.73,57.54,65.57,52.22,54.63
2021-08-27,65+,Asian/NHPI,141072,4891,35962,21837,72201,6181,80.07,88.77,64.28,73.79,79.25,83.9
2021-08-27,65+,Black,150223,29823,63517,18959,35054,2870,53.5,52.42,53.13,57.21,53.54,58.58
2021-08-27,65+,Hispanic/Latino,169360,50303,29872,39660,45047,4478,59.56,54.77,57.08,62.31,63.35,64.72
2021-08-27,65+,White,299348,18078,72913,95250,75690,37417,56.98,49.22,49.92,65.86,55.29,62.89
2021-08-26,Boroughwide,Boroughwide,4818974,695984,1305225,1106200,1455095,256470,57.8,50.99,48.98,68.65,64.15,53.86
2021-08-26,All ages,Asian/NHPI,906480,33571,239453,149490,447373,36593,73.48,74.85,57.95,73.69,74.35,71.5
2021-08-26,All ages,Black,618174,134374,252055,80723,136000,15022,33.86,33.14,32.63,40.38,33.27,33.62
2021-08-26,All ages,Hispanic/Latino,1101155,304968,207833,215181,338374,34799,45.43,42.97,37.88,52.76,53.01,39.26
2021-08-26,All ages,White,1260827,56209,378836,449945,254470,121367,47.01,40.25,43.92,58.84,45.09,42.78
2021-08-26,13-17,Asian/NHPI,48675,1901,14323,5003,25111,2337,88.8,91.93,56.21,107.31,89.4,75.37
2021-08-26,13-17,Black,23438,5565,9357,2500,5271,745,22.52,21.75,21.61,26.72,23.14,23.32
2021-08-26,13-17,Hispanic/Latino,57203,17483,10335,8076,19201,2108,36.67,32.77,30.64,38.38,48.99,29.42
2021-08-26,13-17,White,33653,1761,9351,12432,6812,3297,31.57,20.03,34.74,70.38,31.6,21.12
2021-08-26,18-44,Asian/NHPI,424498,15655,114872,84169,194485,15317,82.71,86.14,67.42,78.16,84.57,80.6
2021-08-26,18-44,Black,203138,43138,83011,29846,41942,5201,29.6,29.1,28.09,37.25,27.96,30.09
2021-08-26,18-44,Hispanic/Latino,496622,125053,100014,99512,156708,15335,50.56,49.78,38.97,58.26,61.71,43.03
2021-08-26,18-44,White,571049,18119,199970,223439,94465,35056,53.07,50.7,45.09,62.11,49,39.39
2021-08-26,45-64,Asian/NHPI,283347,10835,71518,37436,151234,12324,86.33,87.66,72.05,85.21,87.39,84.34
2021-08-26,45-64,Black,238151,55029,94887,29047,53068,6120,49.03,47.88,51.25,54.02,46.15,53.67
2021-08-26,45-64,Hispanic/Latino,368662,109319,65923,66615,114247,12558,66.13,62.27,60.73,69.96,72.98,63.49
2021-08-26,45-64,White,350456,17974,94678,116001,76515,45288,56.06,50.65,57.46,65.54,52.12,54.5
2021-08-26,65+,Asian/NHPI,140989,4890,35939,21824,72162,6174,80.02,88.72,64.27,73.75,79.21,83.81
2021-08-26,65+,Black,150012,29789,63415,18945,34997,2866,53.42,52.34,53.07,57.17,53.45,58.5
2021-08-26,65+,Hispanic/Latino,169097,50218,29832,39604,44970,4473,59.47,54.7,56.98,62.22,63.24,64.65
2021-08-26,65+,White,299178,18076,72853,95227,75649,37373,56.94,49.18,49.91,65.84,55.26,62.82
2021-08-25,Boroughwide,Boroughwide,4804800,693196,1300771,1104360,1450831,255642,57.63,50.81,48.78,68.53,63.96,53.69
2021-08-25,All ages,Asian/NHPI,904951,33492,239033,149304,446585,36537,73.36,74.72,57.81,73.6,74.21,71.39
2021-08-25,All ages,Black,614889,133731,250386,80462,135364,14946,33.68,32.92,32.47,40.25,33.11,33.45
2021-08-25,All ages,Hispanic/Latino,1096420,303449,206922,214524,336879,34646,45.24,42.78,37.69,52.6,52.78,39.09
2021-08-25,All ages,White,1258935,56103,378227,449628,254011,120966,46.94,40.18,43.84,58.8,45.01,42.64
2021-08-25,13-17,Asian/NHPI,48426,1887,14249,4987,24975,2328,88.35,91.46,55.8,106.96,88.92,75.08
2021-08-25,13-17,Black,23014,5475,9143,2474,5191,731,22.11,21.25,21.26,26.44,22.79,22.89
2021-08-25,13-17,Hispanic/Latino,56346,17179,10150,8007,18941,2069,36.12,32.18,30.11,38.05,48.33,28.88
2021-08-25,13-17,White,33455,1746,9292,12404,6765,3248,31.39,19.9,34.44,70.22,31.39,20.81
2021-08-25,18-44,Asian/NHPI,423737,15610,114663,84069,194105,15290,82.56,85.98,67.22,78.07,84.41,80.46
2021-08-25,18-44,Black,201694,42843,82320,29717,41653,5161,29.39,28.85,27.89,37.09,27.77,29.86
2021-08-25,18-44,Hispanic/Latino,494186,124301,99575,99164,155882,15264,50.31,49.57,38.73,58.06,61.38,42.83
2021-08-25,18-44,White,570006,18078,199636,223251,94187,34854,52.97,50.62,44.99,62.05,48.86,39.16
2021-08-25,45-64,Asian/NHPI,283033,10821,71438,37399,151062,12313,86.23,87.57,71.95,85.13,87.29,84.27
2021-08-25,45-64,Black,237140,54830,94371,28965,52872,6102,48.82,47.62,51.06,53.87,45.98,53.51
2021-08-25,45-64,Hispanic/Latino,367709,109005,65746,66471,113960,12527,65.96,62.1,60.55,69.81,72.79,63.33
2021-08-25,45-64,White,349988,17949,94530,115934,76395,45180,55.99,50.57,57.39,65.5,52.03,54.37
2021-08-25,65+,Asian/NHPI,140878,4886,35904,21801,72120,6167,79.96,88.63,64.22,73.67,79.16,83.71
2021-08-25,65+,Black,149689,29748,63210,18925,34943,2863,53.31,52.17,53,57.11,53.37,58.44
2021-08-25,65+,Hispanic/Latino,168803,50131,29765,39530,44908,4469,59.36,54.58,56.88,62.1,63.15,64.59
2021-08-25,65+,White,299034,18055,72795,95199,75645,37340,56.92,49.14,49.85,65.82,55.26,62.76
2021-08-24,Boroughwide,Boroughwide,4791230,690189,1297049,1102554,1446694,254744,57.47,50.67,48.57,68.42,63.78,53.5
2021-08-24,All ages,Asian/NHPI,903418,33419,238535,149115,445863,36486,73.23,74.56,57.69,73.5,74.09,71.29
2021-08-24,All ages,Black,612101,133068,249248,80205,134734,14846,33.52,32.77,32.31,40.12,32.96,33.23
2021-08-24,All ages,Hispanic/Latino,1091632,301818,206108,213847,335367,34492,45.04,42.61,37.49,52.43,52.54,38.91
2021-08-24,All ages,White,1256825,55958,377617,449250,253476,120524,46.86,40.12,43.72,58.75,44.91,42.48
2021-08-24,13-17,Asian/NHPI,48218,1876,14181,4970,24868,2323,87.97,91.02,55.47,106.6,88.54,74.92
2021-08-24,13-17,Black,22666,5393,8999,2441,5117,716,21.77,20.92,20.94,26.09,22.47,22.42
2021-08-24,13-17,Hispanic/Latino,55577,16882,10013,7943,18702,2037,35.63,31.75,29.59,37.74,47.72,28.43
2021-08-24,13-17,White,33277,1726,9240,12384,6719,3208,31.22,19.79,34.05,70.1,31.17,20.55
2021-08-24,18-44,Asian/NHPI,422975,15571,114448,83958,193731,15267,82.41,85.82,67.05,77.96,84.25,80.34
2021-08-24,18-44,Black,200394,42515,81803,29604,41360,5112,29.2,28.67,27.68,36.94,27.57,29.57
2021-08-24,18-44,Hispanic/Latino,491662,123529,99153,98775,155023,15182,50.06,49.36,38.49,57.83,61.04,42.6
2021-08-24,18-44,White,568940,18010,199332,223022,93915,34661,52.87,50.54,44.82,61.99,48.72,38.94
2021-08-24,45-64,Asian/NHPI,282682,10808,71308,37360,150913,12293,86.12,87.41,71.87,85.04,87.2,84.13
2021-08-24,45-64,Black,236357,54656,94052,28885,52688,6076,48.66,47.46,50.9,53.72,45.82,53.28
2021-08-24,45-64,Hispanic/Latino,366707,108626,65571,66327,113685,12498,65.78,61.93,60.34,69.66,72.62,63.18
2021-08-24,45-64,White,349452,17911,94388,115862,76259,45032,55.9,50.49,57.26,65.46,51.94,54.19
2021-08-24,65+,Asian/NHPI,140735,4881,35835,21785,72066,6168,79.88,88.46,64.15,73.62,79.1,83.72
2021-08-24,65+,Black,149391,29685,63075,18899,34877,2855,53.2,52.06,52.89,57.03,53.27,58.28
2021-08-24,65+,Hispanic/Latino,168492,50010,29720,39467,44830,4465,59.26,54.5,56.75,62,63.04,64.53
2021-08-24,65+,White,298747,18038,72697,95147,75577,37288,56.86,49.07,49.81,65.79,55.21,62.68
2021-08-23,Boroughwide,Boroughwide,4779612,687611,1293859,1100838,1443302,254002,57.33,50.54,48.39,68.31,63.63,53.35
2021-08-23,All ages,Asian/NHPI,902382,33353,238211,148956,445307,36555,73.15,74.46,57.57,73.43,74,71.43
2021-08-23,All ages,Black,609878,132494,248257,79963,134306,14858,33.4,32.64,32.17,40,32.85,33.25
2021-08-23,All ages,Hispanic/Latino,1087540,300431,205336,213193,334002,34578,44.87,42.45,37.32,52.27,52.33,39.01
2021-08-23,All ages,White,1254290,55874,377175,448955,253115,119171,46.77,40.07,43.66,58.71,44.85,42.01
2021-08-23,13-17,Asian/NHPI,48069,1865,14150,4961,24780,2313,87.7,90.82,55.15,106.41,88.23,74.6
2021-08-23,13-17,Black,22408,5325,8882,2422,5077,702,21.53,20.65,20.68,25.89,22.29,21.98
2021-08-23,13-17,Hispanic/Latino,54904,16661,9887,7857,18474,2025,35.2,31.35,29.2,37.33,47.14,28.27
2021-08-23,13-17,White,33147,1713,9217,12362,6680,3175,31.1,19.74,33.79,69.98,30.99,20.34
2021-08-23,18-44,Asian/NHPI,422412,15534,114286,83859,193458,15275,82.31,85.7,66.9,77.87,84.13,80.38
2021-08-23,18-44,Black,199352,42262,81332,29497,41158,5103,29.05,28.51,27.52,36.81,27.44,29.52
2021-08-23,18-44,Hispanic/Latino,489505,122855,98756,98437,154251,15206,49.84,49.16,38.28,57.63,60.74,42.67
2021-08-23,18-44,White,567824,17970,199099,222848,93739,34168,52.77,50.48,44.72,61.94,48.63,38.39
2021-08-23,45-64,Asian/NHPI,282483,10798,71243,37332,150779,12331,86.06,87.33,71.8,84.97,87.12,84.39
2021-08-23,45-64,Black,235673,54473,93751,28801,52549,6099,48.52,47.3,50.73,53.57,45.7,53.48
2021-08-23,45-64,Hispanic/Latino,365823,108264,65407,66172,113429,12551,65.62,61.78,60.14,69.49,72.45,63.45
2021-08-23,45-64,White,348598,17892,94255,115812,76147,44492,55.76,50.42,57.2,65.43,51.86,53.54
2021-08-23,65+,Asian/NHPI,140675,4875,35793,21767,72033,6207,79.85,88.36,64.07,73.56,79.06,84.25
2021-08-23,65+,Black,149202,29631,62994,18872,34838,2867,53.13,51.99,52.79,56.95,53.21,58.52
2021-08-23,65+,Hispanic/Latino,168255,49922,29670,39403,44772,4488,59.17,54.4,56.65,61.9,62.96,64.86
2021-08-23,65+,White,298345,18028,72653,95111,75549,37004,56.79,49.04,49.78,65.76,55.19,62.2
2021-08-22,Boroughwide,Boroughwide,4772089,686052,1291772,1099853,1440802,253610,57.24,50.46,48.28,68.25,63.52,53.26
2021-08-22,All ages,Asian/NHPI,901425,33311,237964,148832,444803,36515,73.07,74.38,57.5,73.36,73.92,71.35
2021-08-22,All ages,Black,608454,132156,247692,79813,133970,14823,33.32,32.56,32.09,39.93,32.77,33.18
2021-08-22,All ages,Hispanic/Latino,1084901,299589,204839,212876,333080,34517,44.76,42.35,37.21,52.19,52.18,38.94
2021-08-22,All ages,White,1253213,55808,376825,448761,252835,118984,46.73,40.03,43.6,58.69,44.8,41.94
2021-08-22,13-17,Asian/NHPI,47923,1856,14112,4947,24701,2307,87.43,90.58,54.88,106.11,87.94,74.4
2021-08-22,13-17,Black,22212,5279,8812,2399,5023,699,21.34,20.48,20.5,25.64,22.05,21.88
2021-08-22,13-17,Hispanic/Latino,54475,16492,9806,7819,18347,2011,34.92,31.09,28.9,37.15,46.81,28.07
2021-08-22,13-17,White,33052,1707,9195,12347,6653,3150,31.01,19.69,33.67,69.9,30.87,20.18
2021-08-22,18-44,Asian/NHPI,421938,15510,114159,83799,193215,15255,82.21,85.61,66.79,77.82,84.02,80.28
2021-08-22,18-44,Black,198722,42097,81092,29435,41015,5083,28.95,28.42,27.41,36.73,27.34,29.41
2021-08-22,18-44,Hispanic/Latino,488162,122459,98517,98266,153744,15176,49.7,49.04,38.16,57.53,60.54,42.58
2021-08-22,18-44,White,567278,17939,198915,222745,93591,34088,52.72,50.44,44.64,61.91,48.55,38.3
2021-08-22,45-64,Asian/NHPI,282272,10792,71195,37297,150666,12322,86,87.27,71.76,84.89,87.06,84.33
2021-08-22,45-64,Black,235239,54384,93563,28751,52451,6090,48.43,47.21,50.65,53.47,45.62,53.4
2021-08-22,45-64,Hispanic/Latino,365231,108078,65288,66100,113225,12540,65.52,61.67,60.04,69.42,72.32,63.39
2021-08-22,45-64,White,348318,17875,94156,115758,76086,44443,55.72,50.37,57.15,65.4,51.82,53.48
2021-08-22,65+,Asian/NHPI,140608,4875,35775,21759,71996,6203,79.81,88.31,64.07,73.53,79.02,84.2
2021-08-22,65+,Black,149064,29603,62933,18860,34804,2864,53.08,51.94,52.74,56.91,53.16,58.46
2021-08-22,65+,Hispanic/Latino,168070,49863,29629,39370,44722,4486,59.11,54.33,56.58,61.85,62.89,64.84
2021-08-22,65+,White,298210,18020,72613,95089,75512,36976,56.76,49.01,49.76,65.75,55.16,62.15
2021-08-21,Boroughwide,Boroughwide,4765241,685195,1289923,1099030,1438032,253061,57.16,50.39,48.22,68.2,63.4,53.15
2021-08-21,All ages,Asian/NHPI,900402,33276,237734,148719,444216,36457,72.99,74.31,57.44,73.31,73.82,71.24
2021-08-21,All ages,Black,607202,131928,247155,79716,133615,14788,33.26,32.49,32.03,39.88,32.68,33.1
2021-08-21,All ages,Hispanic/Latino,1082607,299193,204349,212577,332078,34410,44.67,42.25,37.16,52.12,52.03,38.82
2021-08-21,All ages,White,1252235,55768,376575,448595,252548,118749,46.69,40.01,43.57,58.67,44.75,41.86
2021-08-21,13-17,Asian/NHPI,47731,1850,14064,4932,24591,2294,87.08,90.27,54.7,105.78,87.55,73.98
2021-08-21,13-17,Black,22045,5257,8731,2384,4979,694,21.18,20.3,20.42,25.48,21.86,21.73
2021-08-21,13-17,Hispanic/Latino,54128,16436,9731,7783,18197,1981,34.7,30.86,28.8,36.98,46.43,27.65
2021-08-21,13-17,White,32929,1703,9166,12330,6615,3115,30.89,19.63,33.59,69.8,30.69,19.95
2021-08-21,18-44,Asian/NHPI,421446,15487,114051,83745,192935,15228,82.12,85.53,66.69,77.77,83.9,80.13
2021-08-21,18-44,Black,198115,41999,80835,29377,40841,5063,28.87,28.33,27.34,36.66,27.23,29.29
2021-08-21,18-44,Hispanic/Latino,486852,122223,98234,98094,153173,15128,49.57,48.9,38.09,57.43,60.31,42.45
2021-08-21,18-44,White,566740,17915,198796,222628,93444,33957,52.67,50.41,44.58,61.88,48.47,38.15
2021-08-21,45-64,Asian/NHPI,282053,10790,71158,37269,150528,12308,85.93,87.22,71.75,84.83,86.98,84.23
2021-08-21,45-64,Black,234895,54307,93424,28729,52352,6083,48.36,47.14,50.58,53.43,45.53,53.34
2021-08-21,45-64,Hispanic/Latino,364782,108005,65197,66041,113020,12519,65.44,61.58,60,69.36,72.19,63.29
2021-08-21,45-64,White,348061,17863,94078,115741,76003,44376,55.68,50.33,57.11,65.39,51.77,53.4
2021-08-21,65+,Asian/NHPI,140550,4872,35753,21749,71973,6203,79.77,88.26,64.03,73.5,79,84.2
2021-08-21,65+,Black,148977,29581,62894,18862,34776,2864,53.05,51.91,52.7,56.92,53.11,58.46
2021-08-21,65+,Hispanic/Latino,167964,49844,29605,39348,44685,4482,59.07,54.28,56.56,61.82,62.84,64.78
2021-08-21,65+,White,298176,18021,72596,95080,75502,36977,56.75,49,49.76,65.74,55.15,62.15
2021-08-20,Boroughwide,Boroughwide,4754078,683253,1286604,1097594,1434190,252437,57.03,50.26,48.08,68.11,63.23,53.02
2021-08-20,All ages,Asian/NHPI,899093,33216,237419,148535,443534,36389,72.88,74.21,57.34,73.22,73.71,71.1
2021-08-20,All ages,Black,604927,131437,246097,79524,133139,14730,33.13,32.35,31.92,39.78,32.57,32.97
2021-08-20,All ages,Hispanic/Latino,1078686,298210,203517,212101,330578,34280,44.51,42.08,37.04,52,51.79,38.67
2021-08-20,All ages,White,1251243,55708,376182,448577,252245,118531,46.65,39.97,43.53,58.67,44.69,41.78
2021-08-20,13-17,Asian/NHPI,47503,1833,14008,4915,24479,2268,86.67,89.91,54.2,105.42,87.15,73.14
2021-08-20,13-17,Black,21751,5189,8590,2361,4928,683,20.9,19.97,20.15,25.24,21.64,21.38
2021-08-20,13-17,Hispanic/Latino,53541,16287,9614,7704,17986,1950,34.32,30.48,28.54,36.61,45.89,27.22
2021-08-20,13-17,White,32793,1695,9132,12313,6570,3083,30.77,19.56,33.43,69.7,30.48,19.75
2021-08-20,18-44,Asian/NHPI,420786,15462,113890,83640,192592,15202,81.99,85.4,66.59,77.67,83.75,80
2021-08-20,18-44,Black,197110,41791,80381,29284,40617,5037,28.72,28.17,27.21,36.54,27.08,29.14
2021-08-20,18-44,Hispanic/Latino,484736,121713,97774,97831,152357,15061,49.35,48.67,37.93,57.28,59.99,42.26
2021-08-20,18-44,White,566061,17877,198566,222498,93271,33849,52.6,50.35,44.49,61.84,48.38,38.03
2021-08-20,45-64,Asian/NHPI,281775,10776,71095,37229,150372,12303,85.85,87.15,71.65,84.74,86.89,84.2
2021-08-20,45-64,Black,234166,54133,93092,28675,52197,6069,48.21,46.97,50.42,53.33,45.39,53.22
2021-08-20,45-64,Hispanic/Latino,363882,107778,65000,65938,112670,12496,65.28,61.39,59.87,69.25,71.97,63.17
2021-08-20,45-64,White,347781,17851,93972,115747,75909,44302,55.63,50.27,57.07,65.39,51.7,53.31
2021-08-20,65+,Asian/NHPI,140499,4868,35744,21742,71944,6201,79.75,88.24,63.98,73.47,78.97,84.17
2021-08-20,65+,Black,148785,29549,62789,18847,34741,2859,52.98,51.82,52.64,56.87,53.06,58.36
2021-08-20,65+,Hispanic/Latino,167779,49786,29565,39327,44622,4479,59,54.21,56.49,61.78,62.75,64.73
2021-08-20,65+,White,298321,18020,72592,95212,75522,36975,56.78,49,49.76,65.83,55.17,62.15
2021-08-18,Boroughwide,Boroughwide,4731462,678528,1280318,1094175,1427325,251116,56.75,50.01,47.75,67.9,62.92,52.74
2021-08-18,All ages,Asian/NHPI,896620,33102,236828,148175,442220,36295,72.68,74.03,57.14,73.04,73.49,70.92
2021-08-18,All ages,Black,600143,130370,244035,79020,132123,14595,32.87,32.08,31.66,39.53,32.32,32.66
2021-08-18,All ages,Hispanic/Latino,1071086,295627,202257,210985,328230,33987,44.19,41.82,36.72,51.73,51.42,38.34
2021-08-18,All ages,White,1247974,55536,375128,447818,251471,118021,46.53,39.85,43.39,58.57,44.56,41.6
2021-08-18,13-17,Asian/NHPI,47118,1803,13922,4886,24253,2254,85.96,89.36,53.31,104.8,86.35,72.69
2021-08-18,13-17,Black,21182,5044,8362,2308,4802,666,20.35,19.44,19.59,24.67,21.08,20.85
2021-08-18,13-17,Hispanic/Latino,52415,15897,9441,7551,17623,1903,33.6,29.94,27.86,35.88,44.97,26.56
2021-08-18,13-17,White,32509,1674,9047,12264,6497,3027,30.5,19.38,33.02,69.43,30.14,19.39
2021-08-18,18-44,Asian/NHPI,419575,15412,113596,83427,191986,15154,81.75,85.18,66.37,77.47,83.49,79.74
2021-08-18,18-44,Black,194983,41311,79499,29040,40163,4970,28.41,27.87,26.9,36.24,26.77,28.75
2021-08-18,18-44,Hispanic/Latino,480699,120406,97060,97245,151092,14896,48.94,48.31,37.52,56.94,59.49,41.8
2021-08-18,18-44,White,564293,17781,198042,221994,92891,33585,52.44,50.22,44.25,61.7,48.19,37.73
2021-08-18,45-64,Asian/NHPI,281238,10756,70963,37162,150066,12291,85.68,86.98,71.52,84.59,86.71,84.12
2021-08-18,45-64,Black,232643,53797,92414,28523,51877,6032,47.9,46.63,50.1,53.05,45.12,52.89
2021-08-18,45-64,Hispanic/Latino,362190,107175,64747,65673,112160,12435,64.97,61.15,59.54,68.97,71.64,62.86
2021-08-18,45-64,White,346884,17814,93671,115583,75679,44137,55.49,50.11,56.95,65.3,51.55,53.12
2021-08-18,65+,Asian/NHPI,140301,4860,35701,21702,71851,6187,79.63,88.13,63.88,73.34,78.86,83.98
2021-08-18,65+,Black,148336,29471,62562,18801,34655,2847,52.82,51.63,52.5,56.73,52.93,58.11
2021-08-18,65+,Hispanic/Latino,167295,49599,29485,39240,44502,4469,58.83,54.06,56.28,61.65,62.58,64.59
2021-08-18,65+,White,298042,18003,72457,95182,75445,36955,56.73,48.91,49.71,65.81,55.11,62.12
2021-08-17,Boroughwide,Boroughwide,4719910,676022,1277172,1092401,1423859,250456,56.62,49.89,47.57,67.79,62.77,52.6
2021-08-17,All ages,Asian/NHPI,895396,33036,236505,148008,441590,36257,72.58,73.93,57.03,72.96,73.38,70.85
2021-08-17,All ages,Black,597976,129761,243172,78796,131715,14532,32.75,31.97,31.51,39.42,32.22,32.52
2021-08-17,All ages,Hispanic/Latino,1067116,294311,201580,210383,326998,33844,44.03,41.68,36.56,51.58,51.23,38.18
2021-08-17,All ages,White,1246265,55422,374604,447476,251030,117733,46.47,39.8,43.3,58.52,44.48,41.5
2021-08-17,13-17,Asian/NHPI,46899,1788,13862,4865,24135,2249,85.56,88.97,52.87,104.35,85.93,72.53
